chr	pos	rate	cM
chr4	30984320	1.70101	42.8333077467655
chr4	30985128	0.0661438	42.8346821628455
chr4	30991298	0.305407	42.8350902700915
chr4	30991363	0.0785688	42.8351101215465
chr4	30996285	0.0978512	42.8354968371801
chr4	30997909	3.81291	42.8356557475289
chr4	31001301	0.151681	42.8485891382489
chr4	31003636	0.144976	42.8489433133839
chr4	31005966	0.0790782	42.8492811074639
chr4	31016990	0.0759611	42.8501528655407
chr4	31017642	0.0486064	42.8502023921779
chr4	31019279	0.0327076	42.8502819608547
chr4	31025354	9.44427	42.8504806595247
chr4	31032608	15.5931	42.9189893941047
chr4	31037602	0.0359119	42.9968613355047
chr4	31040850	0.036112	42.9969779773559
chr4	31044237	0.0138952	42.9971002886999
chr4	31055027	0.030538	42.9972502179079
chr4	31059015	0.0194747	42.9973720034519
chr4	31066670	0.0419174	42.9975210822804
chr4	31069820	0.0967681	42.9976531220904
chr4	31070241	0.0908667	42.9976938614605
chr4	31070807	0.0515683	42.9977452920127
chr4	31071934	0.0391611	42.9978034094868
chr4	31073946	0.0313123	42.99788220162
chr4	31077197	0.126422	42.9979839979073
chr4	31077545	0.245342	42.9980279927633
chr4	31077731	0.0680916	42.9980736263753
chr4	31080447	3.50416	42.9982585631609
chr4	31090510	5.03593	43.0335209252409
chr4	31095678	0.327624	43.0595466114809
chr4	31095854	0.0398063	43.0596042733049
chr4	31100499	0.0475603	43.0597891735684
chr4	31104773	0.524015	43.0599924462906
chr4	31104796	7.45432	43.0600044986356
chr4	31110337	1.81201	43.1013088857556
chr4	31112833	0.977941	43.1058316627156
chr4	31117942	0.674516	43.1108279632846
chr4	31120805	0.276107	43.1127591025926
chr4	31122429	0.329885	43.1132075003606
chr4	31124003	0.230656	43.1137267393506
chr4	31126681	0.195061	43.1143444361186
chr4	31129958	0.355993	43.1149836510156
chr4	31131067	0.2178	43.1153784472526
chr4	31133967	0.0929721	43.1160100672526
chr4	31144357	0.671018	43.1169760473716
chr4	31144716	0.159248	43.1172169428336
chr4	31148688	0.0359685	43.1178494758896
chr4	31149725	0.0524335	43.1178867752241
chr4	31151060	0.0291348	43.1179567739466
chr4	31154607	0.0623604	43.1180601150822
chr4	31155487	0.0351115	43.1181149922342
chr4	31157943	2.21285	43.1182012260782
chr4	31158565	0.959186	43.1195776187782
chr4	31161251	1.40993	43.1221539923742
chr4	31162659	0.0306565	43.1241391738142
chr4	31166902	0.0341974	43.1242692493437
chr4	31170286	1.99513	43.1243849733453
chr4	31171967	0.639574	43.1277387868753
chr4	31183845	0.592713	43.1353356468473
chr4	31187185	0.716147	43.1373153082673
chr4	31187606	0.28753	43.1376168061543
chr4	31190168	0.0353134	43.1383534580143
chr4	31193318	0.0404648	43.1384646952243
chr4	31196514	0.0209065	43.1385940207251
chr4	31200828	0.889503	43.1386842113661
chr4	31202669	7.41562	43.1403217863891
chr4	31208611	18.4839	43.1843854004291
chr4	31209228	0.276593	43.1957899667291
chr4	31209875	0.115293	43.1959689224001
chr4	31210154	0.0320947	43.1960010891471
chr4	31212807	0.168767	43.1960862363862
chr4	31213005	3.51629	43.1961196522522
chr4	31213252	1.81074	43.1969881758822
chr4	31213933	0.817187	43.1982212898222
chr4	31216639	7.00287	43.2004325978442
chr4	31216675	0.120464	43.2006847011642
chr4	31217251	0.221411	43.2007540884282
chr4	31217377	0.0750997	43.2007819862142
chr4	31218368	0.0691659	43.2008564100169
chr4	31219796	1.48302	43.2009551789221
chr4	31220318	0.544041	43.2017293153621
chr4	31222833	0.336041	43.2030975784771
chr4	31228310	1.05515	43.2049380750341
chr4	31228884	0.734511	43.2055437311341
chr4	31229863	0.859411	43.2062628174031
chr4	31230664	0.55432	43.2069512056141
chr4	31232183	0.841791	43.2077932176941
chr4	31232890	0.0713809	43.2083883639311
chr4	31233979	0.0455525	43.2084660977312
chr4	31235824	0.0219444	43.2085501420937
chr4	31242344	0.0392645	43.2086932195817
chr4	31245184	0.0727375	43.2088047307617
chr4	31246380	0.0375799	43.2088917248117
chr4	31249967	0.0827274	43.209026523913
chr4	31250706	0.0319784	43.2090876594616
chr4	31254765	0.641003	43.2092174597872
chr4	31254780	0.0531991	43.2092270748322
chr4	31258779	0.0685482	43.2094398180331
chr4	31262043	0.0315945	43.2096635593579
chr4	31271863	0.130604	43.2099738173479
chr4	31272106	0.0240445	43.2100055541199
chr4	31277116	0.0315166	43.2101260170649
chr4	31280423	0.0193443	43.2102302424611
chr4	31288837	0.188353	43.2103930054013
chr4	31288960	0.0214862	43.2104161728203
chr4	31295133	0.0225588	43.2105488071329
chr4	31302011	0.770937	43.2107039665593
chr4	31304674	0.942957	43.2127569717903
chr4	31306116	2.52122	43.2141167157843
chr4	31307699	1.28836	43.2181078070443
chr4	31313039	51.1079	43.2249876494443
chr4	31316264	0.611971	43.3898106269443
chr4	31316890	0.342563	43.3901937207903
chr4	31319279	0.554507	43.3910121037973
chr4	31319406	0.435875	43.3910825261863
chr4	31319484	0.263162	43.3911165244363
chr4	31319680	0.0903929	43.3911681041883
chr4	31320914	0.272942	43.3912796490269
chr4	31321088	0.0886186	43.3913271409349
chr4	31322470	0.0292167	43.3914496118401
chr4	31324283	0.0246899	43.3915025817172
chr4	31326819	0.0137152	43.3915651953036
chr4	31333616	0.0862753	43.391658417518
chr4	31334007	0.033232	43.3916921511603
chr4	31335371	0.100242	43.3917374796083
chr4	31335613	0.129211	43.3917617381723
chr4	31335776	0.0517908	43.3917827995653
chr4	31336704	1.44088	43.3918308614277
chr4	31338743	3.74626	43.3947688157477
chr4	31339067	0.113765	43.3959826039877
chr4	31339277	0.0447334	43.3960064946377
chr4	31340010	0.0384069	43.3960392842199
chr4	31341126	0.0876183	43.3960821463203
chr4	31341384	0.051188	43.3961047518417
chr4	31342084	0.031107	43.3961405834417
chr4	31343860	0.0260382	43.3961958294737
chr4	31345976	0.102729	43.3962509263049
chr4	31346154	0.0166614	43.3962692120669
chr4	31350033	0.020533	43.3963338416375
chr4	31353214	0.0454428	43.3963991571105
chr4	31354090	0.318609	43.3964389650033
chr4	31354117	0.322757	43.3964475674463
chr4	31354139	0.0157589	43.3964546681003
chr4	31357836	0.0426662	43.3965129287536
chr4	31358792	18.7044	43.3965537176408
chr4	31358976	0.0313023	43.3999953272408
chr4	31360789	0.0173309	43.4000520783107
chr4	31364659	0.0320083	43.4001191488937
chr4	31366504	0.0549283	43.4001782042072
chr4	31367210	0.0727455	43.400216983587
chr4	31367687	0.0888972	43.4002516831905
chr4	31368529	0.0398295	43.4003265346329
chr4	31370788	0.0461014	43.4004165094734
chr4	31373287	0.553668	43.400531716872
chr4	31374771	0.385981	43.401353360184
chr4	31377722	1.60465	43.402492390115
chr4	31377963	0.465909	43.402879110765
chr4	31381690	2.05032	43.404615553608
chr4	31381997	1.5243	43.405245001848
chr4	31382580	1.42649	43.406133668748
chr4	31384278	1.32069	43.408555848768
chr4	31386450	0.122183	43.411424387448
chr4	31387524	0.0472893	43.41155561199
chr4	31394457	0.0828153	43.4118834687069
chr4	31396910	0.241361	43.4120866146378
chr4	31397618	29.182	43.4122574982258
chr4	31404258	20.8109	43.6060259782258
chr4	31405546	0.118379	43.6328304174258
chr4	31407678	3.10777	43.6330828014538
chr4	31411708	0.0753734	43.6456071145538
chr4	31413759	0.0920903	43.6457617053972
chr4	31414779	0.0769309	43.6458556375032
chr4	31415607	0.0242223	43.6459193362884
chr4	31421310	0.036135	43.6460574760653
chr4	31423761	0.0752846	43.6461460429503
chr4	31427408	0.18175	43.6464206058865
chr4	31427923	0.0358114	43.6465142071365
chr4	31435700	0.0901138	43.6467927123943
chr4	31437306	0.0544871	43.6469374351571
chr4	31442359	0.0693731	43.6472127584734
chr4	31445720	0.154583	43.6474459214625
chr4	31446495	0.14217	43.6475657232875
chr4	31447488	0.191874	43.6477068980975
chr4	31447825	0.14366	43.6477715596355
chr4	31448474	0.0410857	43.6478647949755
chr4	31451966	0.057721	43.6480082662399
chr4	31456071	0.0543342	43.6482452109449
chr4	31461339	0.274927	43.6485314435105
chr4	31461628	8.22291	43.6486108974135
chr4	31461728	0.966549	43.6494331884135
chr4	31474849	0.115573	43.6621152778425
chr4	31476327	0.140041	43.6622860947365
chr4	31480930	0.0801929	43.6629307034595
chr4	31489510	21.5892	43.6636187585415
chr4	31489663	8.49048	43.6669219061415
chr4	31490705	0.0396624	43.6757689863015
chr4	31494159	0.0260093	43.6759059802311
chr4	31499000	1.38291	43.6760318912524
chr4	31502664	0.012618	43.6810988734924
chr4	31510999	0.0314116	43.6812040445224
chr4	31513263	0.0434573	43.6812751603848
chr4	31514574	0.0493463	43.6813321329051
chr4	31515560	0.223158	43.6813807883569
chr4	31515645	0.0109188	43.6813997567869
chr4	31525698	0.38323	43.6815095234833
chr4	31531497	0.301912	43.6837318742533
chr4	31541833	0.5542	43.6868524366853
chr4	31554723	0.0315323	43.6939960746853
chr4	31558538	0.0687834	43.6941163704098
chr4	31559379	0.0158101	43.6941742172492
chr4	31580434	0.10412	43.6945070989047
chr4	31581408	0.0735407	43.6946085117847
chr4	31583063	0.0338501	43.6947302216432
chr4	31589870	0.148723	43.6949606392739
chr4	31590431	0.085921	43.6950440728769
chr4	31592206	0.0749102	43.6951965826519
chr4	31593864	0.0515187	43.6953207837635
chr4	31597504	0.0963595	43.6955083118315
chr4	31598534	0.161273	43.6956075621165
chr4	31599070	0.0192058	43.6956940044445
chr4	31613185	0.677764	43.6959650943115
chr4	31629820	0.159174	43.7072396984515
chr4	31630392	0.0122333	43.7073307459795
chr4	31641251	0.015039	43.7074635873842
chr4	31649489	0.0109553	43.7075874786662
chr4	31660739	0.0479138	43.7077107257912
chr4	31661814	0.0306537	43.7077622331262
chr4	31664079	0.0347402	43.7078316637567
chr4	31665898	0.20324	43.7078948561805
chr4	31666014	0.0221421	43.7079184320205
chr4	31669915	0.203646	43.7080048083526
chr4	31673379	0.219845	43.7087102380966
chr4	31676821	0.352091	43.7094669445866
chr4	31678181	0.128799	43.7099457883466
chr4	31684540	0.115002	43.7107648211876
chr4	31692778	0.132052	43.7117122076636
chr4	31698470	0.0319147	43.7124638476476
chr4	31700094	0.121868	43.7125156771204
chr4	31700291	0.739506	43.7125396851164
chr4	31701272	0.273235	43.7132651405024
chr4	31709060	1.74286	43.7153930946824
chr4	31709237	0.870408	43.7157015809024
chr4	31709901	0.41119	43.7162795318144
chr4	31712529	0.433566	43.7173601391344
chr4	31715825	0.544111	43.7187891726704
chr4	31718284	2.66253	43.7201271416194
chr4	31718445	0.696681	43.7205558089494
chr4	31720459	1.44811	43.7219589244834
chr4	31721265	0.135696	43.7231261011434
chr4	31722996	1.57687	43.7233609909194
chr4	31737628	5.40167	43.7464337527594
chr4	31739254	3.00713	43.7552168681794
chr4	31740009	10.5402	43.7574872513294
chr4	31742287	10.5979	43.7814978269294
chr4	31744052	0.117589	43.8002031204294
chr4	31744915	0.0744681	43.8003045997364
chr4	31746895	0.0295983	43.8004520465744
chr4	31751775	0.04404	43.8005964862784
chr4	31754447	0.0218976	43.8007141611584
chr4	31758426	0.0930296	43.8008012917088
chr4	31759949	0.140406	43.8009429757896
chr4	31760859	3.52512	43.8010707452496
chr4	31761156	0.924617	43.8021177058896
chr4	31765644	3.16457	43.8062673869856
chr4	31766080	2.07183	43.8076471395056
chr4	31766707	1.18763	43.8089461769156
chr4	31768455	2.97273	43.8110221541556
chr4	31768718	0.0906196	43.8118039821456
chr4	31770464	0.693637	43.8119622039672
chr4	31770525	0.0404158	43.8120045158242
chr4	31777553	0.0567778	43.8122885580666
chr4	31778484	0.103892	43.8123414181984
chr4	31779135	0.143767	43.8124090518904
chr4	31780030	0.272396	43.8125377233554
chr4	31780528	18.7072	43.8126733765634
chr4	31784698	15.6556	43.8906824005634
chr4	31785073	0.0497832	43.8965532505634
chr4	31785616	0.0172218	43.896580282841
chr4	31789163	0.0438577	43.8966413685656
chr4	31790180	0.0863598	43.8966859718465
chr4	31790406	0.0276739	43.8967054891613
chr4	31791952	0.00505379	43.8967482730107
chr4	31808700	0.0351446	43.8968329138856
chr4	31809461	0.0177968	43.8968596589262
chr4	31811755	0.0026968	43.8969004847854
chr4	31849408	0.0125058	43.8970020273958
chr4	31852501	0.0122146	43.8970407078352
chr4	31855487	0.0066824	43.8970771806308
chr4	31863889	0.0231134	43.8971333261556
chr4	31865045	0.916213	43.897160045246
chr4	31867587	0.00429137	43.899489058692
chr4	31879574	0.00640345	43.8995404993442
chr4	31887734	0.0118996	43.8995927514962
chr4	31890470	0.0120267	43.8996253088018
chr4	31893113	0.0144826	43.8996570953699
chr4	31895086	0.0326391	43.8996856695397
chr4	31901631	0.0273728	43.8998992924492
chr4	31909356	0.0236365	43.9001107473292
chr4	31920854	0.0325775	43.9003825198062
chr4	31927609	0.828058	43.9006025808187
chr4	31927635	0.0585317	43.9006241103267
chr4	31930676	0.0379484	43.9008021052264
chr4	31937464	0.153858	43.9010596989656
chr4	31938120	0.0525847	43.9011606298136
chr4	31941906	0.0374304	43.9013597154878
chr4	31948000	0.0630976	43.9015878163454
chr4	31950876	0.147218	43.901769285043
chr4	31951574	0.161134	43.901872043207
chr4	31960953	0.0583321	43.903383318993
chr4	31966758	7.95636	43.9037219368335
chr4	31967738	0.0336417	43.9115191696335
chr4	31987807	0.00971464	43.9121943249108
chr4	31991952	0.0086307	43.9122345920936
chr4	31997282	0.0135871	43.9122805937246
chr4	32001509	0.0184447	43.9123380263963
chr4	32004256	0.0321326	43.9123886939872
chr4	32005439	0.55344	43.912426706853
chr4	32006359	0.956207	43.912935871653
chr4	32006736	0.554266	43.913296361692
chr4	32020581	0.0166732	43.920970174462
chr4	32037931	0.0247475	43.921259454482
chr4	32051793	0.0181734	43.921602504327
chr4	32076362	0.0350628	43.9220490065916
chr4	32095002	0.103284	43.9227025771836
chr4	32098207	0.0980138	43.9230336024036
chr4	32101805	0.0325133	43.923386256056
chr4	32106764	0.0175744	43.9235474895107
chr4	32112929	0.0163434	43.9236558356867
chr4	32118479	0.0815634	43.9237465415567
chr4	32119079	0.0309302	43.9237954795967
chr4	32122682	0.0371463	43.9239069211073
chr4	32125671	0.0305454	43.924017951398
chr4	32129961	0.0279941	43.924148991164
chr4	32138123	0.0495711	43.9243774790082
chr4	32143073	0.0527238	43.9246228559532
chr4	32147858	0.112865	43.9248751393362
chr4	32154161	2.11068	43.9255865274312
chr4	32162911	0.482074	43.9440549774312
chr4	32162926	0.0144244	43.9440622085412
chr4	32174131	0.019965	43.9442238339432
chr4	32177253	0.0150836	43.9442861646732
chr4	32182102	0.0104894	43.9443593050496
chr4	32190693	0.0223145	43.944449419485
chr4	32194466	0.081714	43.9445336120935
chr4	32194919	4.22951	43.9445706285355
chr4	32194941	0.799173	43.9446636777555
chr4	32196347	0.580973	43.9457873149935
chr4	32198846	0.729404	43.9472391665205
chr4	32200493	1.22251	43.9484404949085
chr4	32201220	2.55129	43.9493292596785
chr4	32201406	0.0166373	43.9498037996185
chr4	32206490	0.0149295	43.9498883836517
chr4	32213075	0.401314	43.9499866944092
chr4	32222002	1.60359	43.9535692244872
chr4	32222974	0.0289102	43.9551279139672
chr4	32225480	0.0335705	43.9552003629284
chr4	32227281	0.0119845	43.9552608233989
chr4	32239198	0.0650282	43.9554036426854
chr4	32239911	0.0230309	43.955450007792
chr4	32244179	0.0818475	43.9555483036732
chr4	32244696	0.0197759	43.9555906188307
chr4	32249490	0.027772	43.9556854244953
chr4	32252137	1.79155	43.9557589369793
chr4	32252530	0.362201	43.9564630161293
chr4	32259296	2.0665	43.9589136680953
chr4	32259436	3.53214	43.9592029780953
chr4	32259468	3.14761	43.9593160065753
chr4	32259530	2.22409	43.9595111583953
chr4	32259822	2.42266	43.9601605926753
chr4	32260388	124.432	43.9615318182353
chr4	32261451	0.72564	44.0938030342353
chr4	32261474	0.165532	44.0938197239553
chr4	32262563	0.0429885	44.0939999883033
chr4	32264997	0.135252	44.0941046223123
chr4	32265355	0.853384	44.0941530425283
chr4	32268382	1.05003	44.0967362358963
chr4	32269494	1.39193	44.0979038692563
chr4	32270058	1.45857	44.0986889177763
chr4	32270703	0.0484741	44.0996296954263
chr4	32271390	0.0332053	44.099662997133
chr4	32273315	0.0241059	44.0997269173355
chr4	32275756	0.0216524	44.0997857598374
chr4	32278849	0.0579497	44.0998527307106
chr4	32279780	0.012652	44.0999066818813
chr4	32287858	0.0345197	44.1000088847373
chr4	32289508	0.0247771	44.1000658422423
chr4	32292534	0.0138933	44.1001408177469
chr4	32300636	0.0158311	44.1002533812635
chr4	32307437	0.0151466	44.1003610485746
chr4	32313387	0.0282593	44.1004511708446
chr4	32315731	0.0458808	44.1005174106438
chr4	32316567	0.201222	44.1005557669926
chr4	32316663	0.0607563	44.1005750843046
chr4	32318264	0.24862	44.1006723551409
chr4	32318417	0.390411	44.1007103940009
chr4	32318535	2.63032	44.1007564624989
chr4	32323374	1.63478	44.1134845809789
chr4	32324772	0.495009	44.1157700034189
chr4	32335081	1.42569	44.1208730511999
chr4	32336735	0.711312	44.1232311424599
chr4	32342392	0.0378947	44.1272550344439
chr4	32345711	0.010715	44.1273808069532
chr4	32356997	0.0100511	44.1275017364432
chr4	32368307	0.0135716	44.1276154143842
chr4	32373939	0.00782888	44.1276918496354
chr4	32384828	0.0446482	44.1277770983097
chr4	32385725	0.0172701	44.1278171477451
chr4	32388584	0.213252	44.127866522961
chr4	32388617	0.0186634	44.127873560277
chr4	32392655	0.0533404	44.1279489230862
chr4	32394472	0.0293981	44.128045842593
chr4	32398607	0.025942	44.1281674037365
chr4	32405701	0.0156394	44.1283514362845
chr4	32419013	0.0333968	44.1285596279773
chr4	32423954	0.024599	44.1287246415661
chr4	32430472	0.0521651	44.1288849778481
chr4	32432985	0.0512128	44.1290160687444
chr4	32435842	0.0922716	44.129162383714
chr4	32436748	0.169062	44.1292459817836
chr4	32437198	0.0520624	44.1293220596836
chr4	32440443	0.0343748	44.1294910021716
chr4	32446724	0.0485591	44.1297069102904
chr4	32449832	0.0818279	44.1298578319732
chr4	32451349	0.206466	44.1299819648975
chr4	32451534	0.0933402	44.1300201611075
chr4	32452973	0.0397683	44.1301544776553
chr4	32456907	0.0827571	44.1303109261475
chr4	32458508	0.649337	44.1304434202646
chr4	32458527	0.0483444	44.1304557576676
chr4	32461577	0.0916305	44.1306032080876
chr4	32462738	0.0288013	44.1307095910981
chr4	32469424	0.0456461	44.1309021565899
chr4	32473028	0.370864	44.1310666651343
chr4	32473140	0.0441092	44.1311082019023
chr4	32477273	0.0880636	44.1312905052259
chr4	32481561	0.799977	44.1316681219427
chr4	32481587	0.143084	44.1316889213447
chr4	32483506	0.075574	44.1319634995407
chr4	32487731	0.0935628	44.1322827996907
chr4	32491510	0.0760177	44.1326363735119
chr4	32495165	0.160586	44.1329142182054
chr4	32496303	0.351529	44.1330969650734
chr4	32496579	0.144394	44.1331939870774
chr4	32498077	0.0773436	44.1334102892894
chr4	32503281	0.204284	44.1338127853838
chr4	32504146	0.0612637	44.1339894910438
chr4	32509904	0.0717216	44.1343422474284
chr4	32515265	0.0708229	44.134726746926
chr4	32520712	0.201084	44.1351125192623
chr4	32521580	0.0813267	44.1352870601743
chr4	32526020	0.384602	44.1356481507223
chr4	32526565	0.445037	44.1358577588123
chr4	32526959	0.321883	44.1360331033903
chr4	32527996	0.263749	44.1363668960613
chr4	32529449	0.684522	44.1367501233583
chr4	32529489	0.668794	44.1367775042383
chr4	32530706	0.683117	44.1375914265363
chr4	32531896	0.205411	44.1384043357663
chr4	32541805	0.145405	44.1404397533653
chr4	32544031	0.112629	44.1407634248953
chr4	32547580	1.06109	44.1411631452163
chr4	32559756	0.30007	44.1540829770563
chr4	32567456	0.258028	44.1563935160563
chr4	32577729	0.194424	44.1590442377003
chr4	32577958	0.0841138	44.1590887607963
chr4	32580240	0.379136	44.1592807084879
chr4	32580391	0.282777	44.1593379580239
chr4	32580520	0.201082	44.1593744362569
chr4	32580754	0.425013	44.1594214894449
chr4	32580774	0.0629926	44.1594299897049
chr4	32581594	0.399371	44.1594816436369
chr4	32582163	4.02066	44.1597088857359
chr4	32582680	3.78759	44.1617875669559
chr4	32583369	0.730364	44.1643972164659
chr4	32587789	3.42481	44.1676254253459
chr4	32588176	3.00377	44.1689508268159
chr4	32588326	1.28941	44.1694013923159
chr4	32590048	1.5215	44.1716217563359
chr4	32592691	20.0794	44.1756430808359
chr4	32592928	4.95282	44.1804018986359
chr4	32592949	104.6	44.1805059078559
chr4	32593812	0.162495	44.2707757078559
chr4	32594107	0.0353798	44.2708236438809
chr4	32596378	0.0491877	44.2709039914067
chr4	32597520	0.0174315	44.2709601637601
chr4	32603195	0.0364211	44.2710590875226
chr4	32604679	0.0660791	44.271113136435
chr4	32606701	0.168178	44.2712467483752
chr4	32606917	0.0331743	44.2712830748232
chr4	32609134	0.0123939	44.2713566222463
chr4	32617442	0.149474	44.2714595907675
chr4	32617549	0.0220819	44.2714755844855
chr4	32621634	0.188072	44.271565789047
chr4	32621723	0.0283617	44.271582527455
chr4	32623768	0.0298004	44.2716405271315
chr4	32626153	0.147189	44.2717116010855
chr4	32626298	0.0245262	44.2717329434905
chr4	32628884	0.0189385	44.2717963682437
chr4	32633208	0.0146456	44.2718782583177
chr4	32638208	0.0251654	44.2719514863177
chr4	32640520	0.192549	44.2720096687225
chr4	32640624	0.0276215	44.2720296938185
chr4	32642222	0.0108366	44.2720738329755
chr4	32650839	0.0451501	44.2721672119577
chr4	32653512	0.0180833	44.272287898175
chr4	32662406	0.0168139	44.2724487310452
chr4	32672332	0.018591	44.2726156258166
chr4	32682680	0.536145	44.2728080054846
chr4	32682696	0.032966	44.2728165838046
chr4	32686781	0.0624038	44.2729512499146
chr4	32688362	0.0123404	44.2730499103224
chr4	32707959	0.0328171	44.2732917451412
chr4	32711508	0.0367965	44.2734082130291
chr4	32714930	0.0186477	44.2735341306521
chr4	32724141	0.0389101	44.2737058946168
chr4	32726691	0.17216	44.2738051153718
chr4	32726945	0.0539516	44.2738488440118
chr4	32728359	0.0243276	44.2739251315742
chr4	32734374	0.278462	44.2740714620882
chr4	32752872	0.817479	44.2792224521642
chr4	32753088	0.0802803	44.2793990276282
chr4	32762981	0.00537192	44.2801932406361
chr4	32784379	0.0069896	44.2803081889803
chr4	32793497	0.0121371	44.2803719201531
chr4	32796781	0.0120199	44.2804117783895
chr4	32799546	0.0164277	44.280445013413
chr4	32801473	0.0169795	44.2804766695909
chr4	32803900	0.00751454	44.2805178788374
chr4	32813842	0.00698199	44.2805925883941
chr4	32823936	0.00385602	44.2806630646011
chr4	32851818	0.0151069	44.2807705781508
chr4	32855573	0.0120235	44.2808273045603
chr4	32860098	0.0175434	44.2808817108978
chr4	32862457	0.0864501	44.2809230957784
chr4	32865702	0.147061	44.2812036263529
chr4	32866929	0.0639726	44.2813840701999
chr4	32873969	0.0812061	44.2818344373039
chr4	32879077	0.0297504	44.2822492380627
chr4	32903011	0.0959927	44.2829612841363
chr4	32907257	0.0898848	44.2833688691405
chr4	32911756	0.0756683	44.2837732608557
chr4	32917354	0.0416587	44.2841968519991
chr4	32931940	0.0672418	44.2848044857973
chr4	32932415	0.0110385	44.2848364256523
chr4	32937992	0.0083707	44.2848979873668
chr4	32945967	0.0284026	44.2849647436993
chr4	32947309	1.07615	44.2850028599885
chr4	32951542	8.72057	44.2895582029385
chr4	32952455	13.6545	44.2975200833485
chr4	32952490	0.118298	44.2979979908485
chr4	32953000	0.0299273	44.2980583228285
chr4	32958989	0.0435407	44.2982375574282
chr4	32962030	0.0187786	44.2983699646969
chr4	32974825	0.229099	44.2986102368839
chr4	32988370	0.27127	44.3017133828389
chr4	32999592	0.302717	44.3047575747789
chr4	33007978	1.47557	44.3072961595409
chr4	33008505	0.394123	44.3080737849309
chr4	33014124	0.032797	44.3102883620679
chr4	33021328	0.0550708	44.3105246316559
chr4	33025046	0.0407141	44.3107293848903
chr4	33029970	0.103241	44.3109298611187
chr4	33030781	0.0586301	44.3110135895697
chr4	33034172	0.0193079	44.3112124042388
chr4	33049687	0.0670232	44.3115119663073
chr4	33055785	0.0569159	44.3119206737809
chr4	33062846	0.122307	44.3123225569508
chr4	33064604	0.347526	44.3125375726568
chr4	33064915	0.0361893	44.3126456532428
chr4	33079655	0.648042	44.3131790835248
chr4	33079889	0.092435	44.3133307253528
chr4	33090656	0.373768	44.3143259729978
chr4	33091633	0.119568	44.3146911443338
chr4	33098368	0.100587	44.3154964348138
chr4	33108460	0.323898	44.3165115588178
chr4	33109673	0.37458	44.3169044470918
chr4	33110856	0.88295	44.3173475752318
chr4	33110999	0.157628	44.3174738370818
chr4	33116246	0.0934099	44.3183009111978
chr4	33120543	0.0202584	44.3187022935381
chr4	33150243	0.0682875	44.3193039680181
chr4	33152713	0.0481358	44.3194726381431
chr4	33158269	0.0360017	44.3197400806479
chr4	33166460	0.0177674	44.3200349705726
chr4	33191369	0.593681	44.3204775387392
chr4	33191387	0.321034	44.3204882249972
chr4	33191579	0.0681753	44.3205498635252
chr4	33194457	0.0450597	44.3207460720386
chr4	33200267	0.495802	44.3210078688956
chr4	33200295	0.982674	44.3210217513516
chr4	33203015	0.29403	44.3236946246316
chr4	33212608	0.432725	44.3265152544216
chr4	33217636	0.533235	44.3286909957216
chr4	33222880	2.65403	44.3314872800616
chr4	33223075	0.122834	44.3320048159116
chr4	33225232	0.247974	44.3322697688496
chr4	33225866	0.0480351	44.3324269843656
chr4	33235506	0.269964	44.3328900427296
chr4	33236098	0.119463	44.3330498614176
chr4	33238913	0.19209	44.3333861497626
chr4	33240041	0.0189331	44.3336028272826
chr4	33247495	0.0372089	44.33374395461
chr4	33249945	0.0173459	44.333835116415
chr4	33257196	0.0281798	44.3339608915359
chr4	33261196	0.0345981	44.3340736107359
chr4	33264234	0.0238289	44.3341787197637
chr4	33269322	0.0381501	44.3342999612069
chr4	33276499	0.0330719	44.3345737644746
chr4	33285554	0.0673116	44.3348732305291
chr4	33288145	0.793279	44.3350476348847
chr4	33298431	3.66893	44.3432073026787
chr4	33299035	3.48031	44.3454233363987
chr4	33299963	0.0572557	44.3486530640787
chr4	33304013	0.245115	44.3488849496637
chr4	33304440	0.157748	44.3489896137687
chr4	33305495	0.252133	44.3491560379087
chr4	33309890	0.0656533	44.3502641624437
chr4	33318082	0.0171319	44.3508019942773
chr4	33359261	0.123714	44.3515074687874
chr4	33361212	0.0670281	44.3517488348014
chr4	33365685	0.343591	44.3520486514927
chr4	33366033	0.111233	44.3521682211607
chr4	33369051	0.0627776	44.3525039223547
chr4	33376313	0.167007	44.3529598132859
chr4	33377677	0.254778	44.3531876108339
chr4	33378232	0.40289	44.3533290126239
chr4	33378743	0.13482	44.3535348894139
chr4	33386368	1.95212	44.3545628919139
chr4	33388353	0.736359	44.3584378501139
chr4	33403367	1.84244	44.3694935441399
chr4	33406333	1.24765	44.3749582211799
chr4	33411515	0.606464	44.3814235434799
chr4	33433455	1.29798	44.3947293636399
chr4	33439168	0.0513215	44.4021447233799
chr4	33444407	0.120868	44.4024135967184
chr4	33445206	0.0170518	44.4025101702504
chr4	33461734	0.0610535	44.4027920024008
chr4	33466803	0.0191659	44.4031014825923
chr4	33479254	0.0593568	44.4033401172132
chr4	33480827	0.0536402	44.4034334854596
chr4	33482750	0.0744767	44.4035366355642
chr4	33483450	0.00674887	44.4035887692542
chr4	33522484	0.00995829	44.4038522046457
chr4	33544558	0.0817751	44.4040720239392
chr4	33545170	0.00987412	44.4041220703004
chr4	33571051	0.0180205	44.4043776224001
chr4	33581520	0.0635351	44.4045662790146
chr4	33582784	0.0109388	44.404646587381
chr4	33607379	0.0262801	44.404915627167
chr4	33613202	0.0151496	44.4050686561893
chr4	33626998	0.0195574	44.4052776600709
